103591|"HS-grad"|"Exec."|"3"|3|0|1|1|0|1|1|1|0|"The new affinity card is great. Thank you. I do  have to say that it is a hassle to remember to bring it  with me when I shop as I only shop at your store  for sale items. Could you keep my record in your computer?"|          
103592|"Bach."|"Sales"|"1"|1|0|1|1|0|1|1|1|0|"A lousy idea.  I threw your card away. If you want to know what I buy, I'll shop elsewhere."|                                                                                                                                       
103593|"< Bach."|"Cleric."|"9+"|5|0|1|1|1|1|1|0|0|"How much would it cost to upgrade my computer to the latest model you advertised this week?"|                                                                                                                                  
103594|"Bach."|"Prof."|"3"|3|0|0|0|0|1|1|0|0|"A lousy idea.  I threw your card away. If you want to know what I buy, I'll shop elsewhere."|                                                                                                                                       
103595|"HS-grad"|"Sales"|"1"|2|0|0|0|0|1|1|1|0|"I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!"|                                                                                               
103596|"Masters"|"Machine"|"2"|3|0|1|1|0|1|1|1|0|"A lousy idea.  I threw your card away. If you want to know what I buy, I'll shop elsewhere."|                                                                                                                                   
103597|"HS-grad"|"Sales"|"2"|4|0|0|0|1|1|1|0|0|"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."|                                                                                                                            
103598|"HS-grad"|"Transp."|"6-8"|3|0|0|0|0|1|1|0|0|"A great program but I have to complain just a bit. Why do you need to know how many children I have, where I shop, etc.?  Give us a discount for shopping at your store, but don't ask too many personal questions."|         
103599|"HS-grad"|"Prof."|"3"|4|1|0|0|1|1|1|0|0|"Thanks but even with your discounts, your products are too expensive. Sorry."|                                                                                                                                                    
103600|"< Bach."|"Sales"|"6-8"|1|0|1|1|0|1|1|1|0|"Thanks a lot for my new affinity card. I love the discounts and have since started shopping at your store for everything."|                                                                                                     
103601|"< Bach."|"Crafts"|"3"|5|1|1|1|1|1|1|0|0|"Thank you! But I am very unhappy with all the junk mail you keep sending."|                                                                                                                                                      
103602|"Assoc-V"|"Sales"|"9+"|4|0|1|1|0|1|1|0|0|"Don't send me any more promotions.  I get too much lousy junk mail already"|                                                                                                                                                     
103603|"Bach."|"Exec."|"3"|4|0|0|0|0|1|1|1|0|"Can I use my Affinity card to buy bulk purchases and ship them to my mother in Arizona?"|                                                                                                                                           
103604|"HS-grad"|"Handler"|"2"|6|0|1|1|1|1|1|0|0|"I love the new on-line documentation."|                                                                                                                                                                                         
103605|"HS-grad"|"Other"|"6-8"|4|0|1|0|1|1|1|0|0|"Don't send me any more promotions.  I get too much lousy junk mail already"|                                                                                                                                                    
103606|"11th"|"Transp."|"3"|3|0|1|1|0|0|1|1|0|"I love the discounts. But I mostly end upbuying  things I do not need."|                                                                                                                                                           
103607|"Profsc"|"Prof."|"3"|5|1|0|0|1|1|1|0|0|"My sister told me about your store and I was impressed. Now I use it for all my shopping here."|                                                                                                                                   
103608|"HS-grad"|"Crafts"|"2"|6|0|1|0|1|1|1|0|0|"I am unhappy with the service at your store. Do not consider me a loyal customer just because I use your Affinity Card"|                                                                                                         
103609|"Bach."|"Prof."|"2"|4|0|0|0|0|1|1|0|0|"I purchased the new mouse pads and love them. I also purchased one for my sister and one for my brother."|                                                                                                                          
103610|"HS-grad"|"Prof."|"1"|2|0|0|0|0|1|1|1|0|"Affinity card is a great idea. But your store is still too expensive. I am tired of your lousy junk mail."|                                                                                                                       
103611|"Masters"|"Prof."|"3"|1|0|1|1|0|1|1|1|0|"Thank you, But please remove my name from your list."|                                                                                                                                                                            
103612|"Assoc-A"|"?"|"1"|1|0|1|1|0|1|1|1|0|"Great program.  Love the discount. Signed happy customer."|                                                                                                                                                                           
103613|"Profsc"|"Prof."|"3"|4|1|1|1|1|1|1|0|0|"I run a small convenience store. Any chance that I would be eligible for larger discounts if I purchase a large quantity of items (bulk purchase)?"|                                                                               
103614|"< Bach."|"Cleric."|"1"|2|0|0|0|0|1|1|1|0|"A great program but I have to complain just a bit. Why do you need to know how many children I have, where I shop, etc.?  Give us a discount for shopping at your store, but don't ask too many personal questions."|           
103615|"Profsc"|"Sales"|"3"|6|1|1|1|1|1|1|0|0|"My sister told me about your store and I was impressed. Now I use it for all my shopping here."|                                                                                                                                   
103616|"HS-grad"|"Transp."|"9+"|1|0|1|1|0|1|1|1|0|"Thanks but even with your discounts, your products are too expensive. Sorry."|                                                                                                                                                 
103617|"HS-grad"|"Cleric."|"2"|6|0|0|0|1|1|1|0|0|"I am unhappy with the service at your store. Do not consider me a loyal customer just because I use your Affinity Card"|                                                                                                        
103618|"Assoc-A"|"Sales"|"3"|4|1|1|1|0|1|1|1|0|"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."|                                                                                                             
103619|"HS-grad"|"Prof."|"2"|7|1|1|1|1|1|1|0|0|""|                                                                                                                                                                                                                                
103620|"11th"|"Handler"|"1"|0|0|0|0|0|0|1|1|0|"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."|                                                                                                              
103621|"HS-grad"|"?"|"9+"|4|0|0|0|1|1|1|0|0|"Thanks a lot for my new affinity card. I love the discounts and have since started shopping at your store for everything."|                                                                                                          
103622|"Bach."|"Exec."|"3"|4|1|1|1|0|1|1|0|0|"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"|                                                                                                                       
103623|"10th"|"House-s"|"1"|1|0|1|1|0|0|1|1|0|"The new affinity card is great. Thank you. I do  have to say that it is a hassle to remember to bring it  with me when I shop as I only shop at your store  for sale items. Could you keep my record in your computer?"|           
103624|"7th-8th"|"Machine"|"9+"|8|0|1|1|1|0|1|0|0|"My brother uses the affinity card a lot. I think the competitor has better prices without it."|                                                                                                                                
103625|"HS-grad"|"Sales"|"9+"|3|0|0|0|0|1|1|0|0|"Thank you, But please remove my name from your list."|                                                                                                                                                                           
103626|"Assoc-V"|"Exec."|"3"|5|0|0|0|1|1|1|0|0|"I purchased the new mouse pads and love them. I also purchased one for my sister and one for my brother."|                                                                                                                        
103627|"Bach."|"Exec."|"3"|5|0|1|1|1|1|1|0|0|"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."|                                                                                                               
103628|"Bach."|"Cleric."|"1"|3|0|0|0|0|1|1|1|0|"Can I use my Affinity card to buy bulk purchases and ship them to my mother in Arizona?"|                                                                                                                                         
103629|"10th"|"Machine"|"1"|2|0|1|1|0|0|1|1|0|"A lousy idea.  I threw your card away. If you want to know what I buy, I'll shop elsewhere."|                                                                                                                                      
103630|"HS-grad"|"Other"|"9+"|3|0|1|0|0|1|1|0|0|"Great program.  Love the discount. Signed happy customer."|                                                                                                                                                                      
103631|"< Bach."|"Crafts"|"2"|5|0|0|0|0|1|1|0|0|"Affinity card makese sense only for bulk purchases. For all others, driving so far is not worth the discount. Either offer free shipping or build a store close by."|                                                            
103632|"Masters"|"?"|"4-5"|5|1|0|0|1|1|1|0|0|"My brother uses the affinity card a lot. I think the competitor has better prices without it."|                                                                                                                                     
103633|"HS-grad"|"Cleric."|"1"|3|0|1|1|0|1|1|0|0|"A lousy idea.  I threw your card away. If you want to know what I buy, I'll shop elsewhere."|                                                                                                                                   
103634|"Bach."|"?"|"3"|6|0|1|1|1|1|1|0|0|"I love the new on-line documentation."|                                                                                                                                                                                                 
103635|"9th"|"Farming"|"3"|5|0|1|1|1|0|1|0|0|"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."|                                                                                                                              
103636|"Bach."|"?"|"3"|10|0|0|0|1|1|1|0|0|"Affinity card makese sense only for bulk purchases. For all others, driving so far is not worth the discount. Either offer free shipping or build a store close by."|                                                                  
103637|"10th"|"Cleric."|"1"|1|0|1|1|0|0|1|1|0|"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"|                                                                                                                      
103638|"Bach."|"Crafts"|"9+"|3|0|0|0|0|1|1|0|0|"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."|                                                                                                             
103639|"7th-8th"|"?"|"2"|2|0|1|1|0|0|1|1|0|"The new affinity card is great. Thank you. I do  have to say that it is a hassle to remember to bring it  with me when I shop as I only shop at your store  for sale items. Could you keep my record in your computer?"|              
103640|"HS-grad"|"Sales"|"2"|6|1|1|0|1|1|1|0|0|"Can I use my Affinity card to buy bulk purchases and ship them to my mother in Arizona?"|                                                                                                                                         
103641|"HS-grad"|"Exec."|"3"|5|1|1|1|1|1|1|0|0|""|                                                                                                                                                                                                                                
103642|"HS-grad"|"Farming"|"2"|4|0|0|0|0|1|1|1|0|"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"|                                    
103643|"Bach."|"Prof."|"6-8"|4|0|1|1|0|1|1|1|0|"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."|                                                                                                                 
103644|"Bach."|"Exec."|"2"|2|0|0|0|0|1|1|1|0|"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"|                       
103645|"Assoc-A"|"Exec."|"3"|4|1|1|1|1|1|1|0|0|"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."|                                                                                                                            
103646|"Bach."|"Prof."|"3"|5|0|1|0|1|1|1|0|0|"Can I use my Affinity card to buy bulk purchases and ship them to my mother in Arizona?"|                                                                                                                                           
103647|"Assoc-A"|"Machine"|"3"|5|0|1|1|1|1|1|0|0|"I shop your store a lot.  I love your weekly specials."|                                                                                                                                                                        
103648|"< Bach."|"?"|"1"|3|0|1|1|0|1|1|1|0|"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."|                                                                                                                                
103649|"5th-6th"|"Other"|"6-8"|3|0|1|1|0|0|1|1|0|"My brother uses the affinity card a lot. I think the competitor has better prices without it."|                                                                                                                                 
103650|"Bach."|"Prof."|"2"|3|0|0|0|0|1|1|1|0|"I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!"|                                                                                                 
103651|"< Bach."|"TechSup"|"1"|1|0|1|1|0|1|1|1|0|"I love the new on-line documentation."|                                                                                                                                                                                         
103652|"Assoc-A"|"Sales"|"3"|5|1|0|0|1|1|1|0|0|"Thanks but even with your discounts, your products are too expensive. Sorry."|                                                                                                                                                    
103653|"7th-8th"|"Crafts"|"3"|5|0|1|1|1|0|1|0|0|"My brother uses the affinity card a lot. I think the competitor has better prices without it."|                                                                                                                                  
103654|"HS-grad"|"Crafts"|"1"|4|0|1|1|1|1|1|0|0|"A lousy idea.  I threw your card away. If you want to know what I buy, I'll shop elsewhere."|                                                                                                                                    
103655|"HS-grad"|"Other"|"2"|1|0|1|1|0|1|1|1|0|"Thanks but even with your discounts, your products are too expensive. Sorry."|                                                                                                                                                    
103656|"< Bach."|"Farming"|"4-5"|5|0|1|1|1|1|1|0|0|"Affinity card makese sense only for bulk purchases. For all others, driving so far is not worth the discount. Either offer free shipping or build a store close by."|                                                         
103657|"Bach."|"Prof."|"3"|6|1|0|0|1|1|1|0|0|"A great idea.  Thank you!  Signed, happy in Texas"|                                                                                                                                                                                 
103658|"< Bach."|"Exec."|"4-5"|2|0|1|1|0|1|1|1|0|"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"|                                                                                                                   
103659|"< Bach."|"Exec."|"2"|5|0|1|1|1|1|1|0|0|"Don't send me any more promotions.  I get too much lousy junk mail already"|                                                                                                                                                      
103660|"< Bach."|"Sales"|"9+"|3|0|1|1|0|1|1|1|0|"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."|                                                                                                                           
103661|"< Bach."|"Sales"|"2"|5|0|1|1|1|1|1|0|0|"I purchased the new mouse pads and love them. I also purchased one for my sister and one for my brother."|                                                                                                                        
103662|"9th"|"Machine"|"9+"|2|0|1|0|0|0|1|1|0|"I am not going to waste my time filling up this three page form. Lousy idea."|                                                                                                                                                     
103663|"HS-grad"|"Cleric."|"4-5"|2|0|1|1|0|1|1|0|0|"It is a good way to attract new shoppers. After shopping at your store for more than a month, I am ready to move on though. Not enough variety"|                                                                              
103664|"< Bach."|"Other"|"1"|2|0|1|1|0|1|1|1|0|"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"|                     
103665|"Bach."|"?"|"3"|10|1|1|1|1|1|1|0|0|"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."|                                                                                                                                 
103666|"10th"|"Other"|"9+"|4|0|0|0|0|0|1|0|0|"I just purchased a computer from your store last month.  Why didn't you offer this discount then?"|                                                                                                                                 
103667|"Bach."|"Prof."|"9+"|4|0|1|1|1|1|1|0|0|"The new affinity card is great. Thank you. I do  have to say that it is a hassle to remember to bring it  with me when I shop as I only shop at your store  for sale items. Could you keep my record in your computer?"|           
103668|"HS-grad"|"TechSup"|"2"|3|0|1|1|1|1|1|0|0|"Affinity card is a great idea. But your store is still too expensive. I am tired of your lousy junk mail."|                                                                                                                     
103669|"HS-grad"|"Other"|"2"|5|0|0|0|1|1|1|0|0|"I shop your store a lot.  I love your weekly specials."|                                                                                                                                                                          
103670|"< Bach."|"Exec."|"3"|3|1|1|1|0|1|1|0|0|"I purchased the new mouse pads and love them. I also purchased one for my sister and one for my brother."|                                                                                                                        
103671|"< Bach."|"Cleric."|"2"|3|0|0|0|0|1|1|0|0|"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"|                                    
103672|"Assoc-V"|"Machine"|"2"|3|0|1|0|0|1|1|1|0|"It is a good way to attract new shoppers. After shopping at your store for more than a month, I am ready to move on though. Not enough variety"|                                                                                
103673|"Bach."|"Prof."|"4-5"|4|1|1|1|1|1|1|0|0|"Even with the new 10% card, your prices are still too expensive. I am tired of your gimmicks."|                                                                                                                                   
103674|"< Bach."|"Exec."|"3"|10|1|1|1|1|1|1|0|0|""|                                                                                                                                                                                                                               
103675|"11th"|"Machine"|"2"|6|0|0|0|1|0|1|0|0|"How much would it cost to upgrade my computer to the latest model you advertised this week?"|                                                                                                                                      
103676|"< Bach."|"Sales"|"2"|2|0|0|0|0|1|1|1|0|"Thanks but even with your discounts, your products are too expensive. Sorry."|                                                                                                                                                    
103677|"< Bach."|"Cleric."|"9+"|4|0|1|1|1|1|1|0|0|"I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!"|                                                                                            
103678|"Bach."|"Cleric."|"4-5"|5|1|1|1|1|1|1|0|0|"Thanks a lot for my new affinity card. I love the discounts and have since started shopping at your store for everything."|                                                                                                     
103679|"Bach."|"Prof."|"3"|4|1|0|0|1|1|1|0|0|"I purchased the new mouse pads and love them. I also purchased one for my sister and one for my brother."|                                                                                                                          
103680|"Assoc-A"|"TechSup"|"3"|4|0|0|0|1|1|1|0|0|"Thanks a lot for my new affinity card. I love the discounts and have since started shopping at your store for everything."|                                                                                                     
103681|"HS-grad"|"Transp."|"9+"|4|0|0|0|1|1|1|0|0|"I am unhappy with the service at your store. Do not consider me a loyal customer just because I use your Affinity Card"|                                                                                                       
103682|"Bach."|"TechSup"|"1"|4|0|1|1|1|1|1|0|0|"Dear store manager, please do not send me any more Affinity cards. I do not shop at your store very often and I feel that your new card imposes an invasion on my privacy."|                                                      
103683|"< Bach."|"Other"|"1"|2|0|1|1|0|1|1|1|0|"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"|                                      
103684|"7th-8th"|"Cleric."|"2"|4|1|0|0|1|0|1|0|0|"I don't like your new Affinity Card program.  Too little, too late.  I am very happy with your competitor's stores."|                                                                                                           
103685|"7th-8th"|"Other"|"4-5"|3|0|0|0|0|0|1|1|0|"It is a good way to attract new shoppers. After shopping at your store for more than a month, I am ready to move on though. Not enough variety"|                                                                                
103686|"< Bach."|"Machine"|"9+"|3|0|1|1|0|1|1|0|0|"Affinity card makese sense only for bulk purchases. For all others, driving so far is not worth the discount. Either offer free shipping or build a store close by."|                                                          
103687|"HS-grad"|"Cleric."|"6-8"|2|0|1|1|0|1|1|1|0|"Great program.  Love the discount. Signed happy customer."|                                                                                                                                                                   
103688|"HS-grad"|"Handler"|"3"|4|0|0|0|1|1|1|0|0|"It is a good way to attract new shoppers. After shopping at your store for more than a month, I am ready to move on though. Not enough variety"|                                                                                
103689|"7th-8th"|"Crafts"|"3"|1|0|1|1|1|0|1|0|0|"It is a good way to attract new shoppers. After shopping at your store for more than a month, I am ready to move on though. Not enough variety"|                                                                                 
103690|"Masters"|"Prof."|"2"|4|0|1|1|1|1|1|0|0|"I shop your store a lot.  I love your weekly specials."|                                                                                                                                                                          
103691|"HS-grad"|"Cleric."|"4-5"|4|1|0|0|1|1|1|0|0|"I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!"|                                                                                           
103692|"Masters"|"Prof."|"3"|5|1|0|0|1|1|1|0|0|"My brother uses the affinity card a lot. I think the competitor has better prices without it."|                                                                                                                                   
103693|"Masters"|"Prof."|"2"|1|0|1|1|0|1|1|1|0|"Thanks a lot for my new affinity card. I love the discounts and have since started shopping at your store for everything."|                                                                                                       
103694|"< Bach."|"?"|"1"|3|0|1|0|0|1|1|1|0|"The more times that I shop at your store, the more times I am impressed.  Don't change anything"|                                                                                                                                     
103695|"Masters"|"Prof."|"2"|5|0|1|1|1|1|1|0|0|"Thanks a lot for my new affinity card. I love the discounts and have since started shopping at your store for everything."|                                                                                                       
103696|"9th"|"Other"|"3"|5|0|0|0|1|0|1|0|0|"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"|                         
103697|"HS-grad"|"Other"|"4-5"|6|1|1|1|1|1|1|0|0|"Does this discount work if you live in Australia?I've moved and I would like to purchase a few items as gifts but want the discount.  Have you ever considered offering free shipping?"|                                        
103698|"< Bach."|"Cleric."|"2"|7|0|0|0|1|1|1|0|0|"The new affinity card is great. Thank you. I do  have to say that it is a hassle to remember to bring it  with me when I shop as I only shop at your store  for sale items. Could you keep my record in your computer?"|        
103699|"< Bach."|"Protec."|"3"|3|1|1|1|0|1|1|0|0|"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"|                   
103700|"Bach."|"Other"|"3"|4|0|0|0|1|1|1|0|0|"Dear store manager, please do not send me any more Affinity cards. I do not shop at your store very often and I feel that your new card imposes an invasion on my privacy."|                                                        
103701|"Masters"|"Prof."|"9+"|6|0|0|0|1|1|1|0|0|"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"|                                                                                                                    
103702|"12th"|"Transp."|"6-8"|6|0|0|0|1|0|1|0|0|"My brother uses the affinity card a lot. I think the competitor has better prices without it."|                                                                                                                                  
103703|"HS-grad"|"Exec."|"2"|6|0|0|0|1|1|1|0|0|"Don't send me any more promotions.  I get too much lousy junk mail already"|                                                                                                                                                      
103704|"< Bach."|"Sales"|"9+"|2|0|0|0|0|1|1|1|0|"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"|                                     
103705|"HS-grad"|"Transp."|"3"|3|0|0|0|0|1|1|1|0|"I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!"|                                                                                             
103706|"Bach."|"Exec."|"3"|5|1|0|0|1|1|1|0|0|"Thank you! But I am very unhappy with all the junk mail you keep sending."|                                                                                                                                                         
103707|"HS-grad"|"Machine"|"4-5"|4|1|0|0|1|1|1|0|0|"Can I use my Affinity card to buy bulk purchases and ship them to my mother in Arizona?"|                                                                                                                                     
103708|"Bach."|"Exec."|"3"|5|1|1|1|1|1|1|0|0|"I am not going to waste my time filling up this three page form. Lousy idea."|                                                                                                                                                      
103709|"HS-grad"|"Machine"|"3"|3|0|1|1|0|1|1|1|0|"I shop your store a lot.  I love your weekly specials."|                                                                                                                                                                        
103710|"HS-grad"|"Sales"|"3"|6|0|0|0|1|1|1|0|0|"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."|                                                                                                             
103711|"HS-grad"|"Other"|"2"|6|0|1|1|1|1|1|0|0|"My brother uses the affinity card a lot. I think the competitor has better prices without it."|                                                                                                                                   
103712|"10th"|"Transp."|"2"|4|0|1|1|0|0|1|1|0|""|                                                                                                                                                                                                                                 
103713|"Assoc-V"|"Crafts"|"2"|4|0|1|1|1|1|1|0|0|"Affinity card is a great idea. But your store is still too expensive. I am tired of your lousy junk mail."|                                                                                                                      
103714|"HS-grad"|"Crafts"|"2"|2|0|1|0|0|1|1|1|0|"Affinity card makese sense only for bulk purchases. For all others, driving so far is not worth the discount. Either offer free shipping or build a store close by."|                                                            
103715|"< Bach."|"Crafts"|"3"|3|0|1|0|0|1|1|0|0|"I shop your store a lot.  I love your weekly specials."|                                                                                                                                                                         
103716|"HS-grad"|"Machine"|"3"|3|0|1|1|0|1|1|1|0|"I shop your store a lot.  I love your weekly specials."|                                                                                                                                                                        
103717|"< Bach."|"Transp."|"3"|8|0|0|0|1|1|1|0|0|"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"|                                                                                                                   
103718|"HS-grad"|"Other"|"1"|3|0|1|1|0|1|1|1|0|"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."|                                                                                                                            
103719|"11th"|"Handler"|"1"|1|0|0|0|0|0|1|1|0|"I purchased the new mouse pads and love them. I also purchased one for my sister and one for my brother."|                                                                                                                         
103720|"HS-grad"|"Sales"|"3"|8|0|0|0|1|1|1|0|0|"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"|                                      
103721|"< Bach."|"TechSup"|"1"|1|0|0|0|0|1|1|1|0|"I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!"|                                                                                             
103722|"HS-grad"|"Machine"|"3"|5|1|0|0|1|1|1|0|0|"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."|                                                                                                           
103723|"< Bach."|"Exec."|"3"|4|1|1|1|0|1|1|1|0|"Thank you! But I am very unhappy with all the junk mail you keep sending."|                                                                                                                                                       
103724|"Assoc-V"|"?"|"4-5"|3|0|1|1|1|1|1|0|0|"The more times that I shop at your store, the more times I am impressed.  Don't change anything"|                                                                                                                                   
103725|"HS-grad"|"Prof."|"6-8"|5|0|1|0|1|1|1|0|0|"A great program but I have to complain just a bit. Why do you need to know how many children I have, where I shop, etc.?  Give us a discount for shopping at your store, but don't ask too many personal questions."|           
103726|"< Bach."|"Protec."|"3"|3|0|1|1|0|1|1|1|0|"Thank you, But please remove my name from your list."|                                                                                                                                                                          
103727|"Bach."|"Exec."|"3"|6|1|1|1|1|1|1|0|0|"Can I use my Affinity card to buy bulk purchases and ship them to my mother in Arizona?"|                                                                                                                                           
103728|"HS-grad"|"Exec."|"2"|3|0|0|0|0|1|1|0|0|""|                                                                                                                                                                                                                                
103729|"< Bach."|"Cleric."|"1"|3|0|0|0|0|1|1|1|0|"The new affinity card is great. Thank you. I do  have to say that it is a hassle to remember to bring it  with me when I shop as I only shop at your store  for sale items. Could you keep my record in your computer?"|        
103730|"HS-grad"|"Other"|"1"|1|0|1|1|0|1|1|1|0|"Can I use my Affinity card to buy bulk purchases and ship them to my mother in Arizona?"|                                                                                                                                         
103731|"Assoc-V"|"Prof."|"2"|4|0|0|0|1|1|1|0|0|"The new affinity card is great. Thank you. I do  have to say that it is a hassle to remember to bring it  with me when I shop as I only shop at your store  for sale items. Could you keep my record in your computer?"|          
103732|"Profsc"|"Prof."|"2"|7|1|0|0|1|1|1|0|0|"I am not going to waste my time filling up this three page form. Lousy idea."|                                                                                                                                                     
103733|"< Bach."|"Crafts"|"2"|7|0|1|1|1|1|1|0|0|"How much would it cost to upgrade my computer to the latest model you advertised this week?"|                                                                                                                                    
103734|"Bach."|"Prof."|"1"|3|0|1|1|0|1|1|1|0|"Dear store manager, please do not send me any more Affinity cards. I do not shop at your store very often and I feel that your new card imposes an invasion on my privacy."|                                                        
103735|"< Bach."|"Cleric."|"2"|7|0|0|0|1|1|1|0|0|"Thank you, But please remove my name from your list."|                                                                                                                                                                          
103736|"HS-grad"|"Other"|"2"|4|0|1|1|1|1|1|0|0|"It is a good way to attract new shoppers. After shopping at your store for more than a month, I am ready to move on though. Not enough variety"|                                                                                  
103737|"HS-grad"|"Machine"|"6-8"|2|0|0|0|0|1|1|1|0|"The more times that I shop at your store, the more times I am impressed.  Don't change anything"|                                                                                                                             
103738|"Assoc-V"|"Other"|"1"|5|0|1|1|1|1|1|0|0|"The new affinity card is great. Thank you. I do  have to say that it is a hassle to remember to bring it  with me when I shop as I only shop at your store  for sale items. Could you keep my record in your computer?"|          
103739|"1st-4th"|"Other"|"3"|6|0|1|1|1|0|1|0|0|"It is a good way to attract new shoppers. After shopping at your store for more than a month, I am ready to move on though. Not enough variety"|                                                                                  
103740|"< Bach."|"Exec."|"2"|5|0|0|0|1|1|1|0|0|"Thanks but even with your discounts, your products are too expensive. Sorry."|                                                                                                                                                    
103741|"< Bach."|"?"|"9+"|3|0|1|1|0|1|1|1|0|"I used to shop at your store, but have stopped now. I tried to return some electronic items and your store manager was a pain to deal with."|                                                                                        
103742|"Masters"|"Prof."|"2"|7|0|0|0|1|1|1|0|0|"I love the new on-line documentation."|                                                                                                                                                                                           
103743|"Bach."|"Sales"|"3"|7|0|1|1|1|1|1|0|0|"The new affinity card is great. Thank you. I do  have to say that it is a hassle to remember to bring it  with me when I shop as I only shop at your store  for sale items. Could you keep my record in your computer?"|            
103744|"Assoc-V"|"Farming"|"3"|9|0|1|1|1|1|1|0|0|"A lousy idea.  I threw your card away. If you want to know what I buy, I'll shop elsewhere."|                                                                                                                                   
103745|"Bach."|"Prof."|"4-5"|3|1|1|1|1|1|1|0|0|"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."|                                                                                                                 
103746|"HS-grad"|"Cleric."|"4-5"|5|1|0|0|1|1|1|0|0|"Could you send an Affinity Card to my mother in France?  Let me know and I'll send you here address."|                                                                                                                        
103747|"Assoc-A"|"Prof."|"9+"|4|1|1|1|1|1|1|0|0|"If I forget my affinity card, can I still shop here and get the discount?"|                                                                                                                                                      
103748|"Assoc-A"|"Farming"|"9+"|6|0|1|1|1|1|1|0|0|"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."|                                                                                                              
103749|"Bach."|"Prof."|"3"|3|0|1|1|0|1|1|1|0|"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"|                                                                                                                       
103750|"HS-grad"|"Exec."|"9+"|4|1|0|0|1|1|1|0|0|"Could you send an Affinity Card to my mother in France?  Let me know and I'll send you here address."|                                                                                                                           
103751|"Bach."|"Exec."|"2"|3|0|0|0|0|1|1|0|0|"I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!"|                                                                                                 
103752|"< Bach."|"Cleric."|"1"|4|0|0|0|1|1|1|0|0|"Great program.  Love the discount. Signed happy customer."|                                                                                                                                                                     
103753|"Masters"|"Protec."|"2"|8|0|0|0|1|1|1|0|0|"I used to shop at your store, but have stopped now. I tried to return some electronic items and your store manager was a pain to deal with."|                                                                                   
103754|"HS-grad"|"Exec."|"3"|7|1|0|0|1|1|1|0|0|"I don't like your new Affinity Card program.  Too little, too late.  I am very happy with your competitor's stores."|                                                                                                             
